protID	matched	geneID	cov1	cov4	cov9	cov14	rpkm1	rpkm4	rpkm9	rpkm14	groupID	nsaf1	nsaf4	nsaf9	nsaf14	nadjspc1	nadjspc4	nadjspc9	nadjspc14
GRMZM2G164185	x	GRMZM2G164185	451.6666667	347.0268786	279.5454157	240.3001009	13.19427182	10.13749144	8.166195279	7.019745055	127	1.44141E-05	0	0	0	2.53214E-05	0	0	0
GRMZM2G164696	x	GRMZM2G164696	4598.596032	114.311003	32.03046896	27.07355735	175.0462284	4.351264994	1.219244471	1.030558908	13	0.000809862	3.67875E-06	0	0	0.001280039	6.25156E-06	0	0
GRMZM2G164974	x	GRMZM2G164974	320.1166667	13886.84464	2556.753336	482.6779792	9.934256595	430.9537502	79.3443339	14.97906044	583	0	2.58363E-05	0	0	0	4.87854E-05	0	0
GRMZM2G165176	x	GRMZM2G165176	729.3333333	371.6853042	17.48246066	9.283685753	22.90252939	11.67166399	0.548984327	0.291526352	418	4.56425E-05	4.53275E-05	1.96207E-05	6.17881E-06	8.95672E-05	9.37734E-05	4.15317E-05	1.08234E-05
GRMZM2G165418	x	GRMZM2G165418	537	353.024874	208.7457989	229.8817425	15.45704853	10.16149462	6.008554831	6.616933427	127	1.38802E-05	0	0	0	2.53214E-05	0	0	0
GRMZM2G165511	x	GRMZM2G165511	1585.833333	1740.751564	2142.427716	1892.545653	68.18447031	74.84533263	92.11579548	81.37186941	108	0.001049796	0.00049733	0	0	0.000290159	0.00014122	0	0
GRMZM2G165655	x	GRMZM2G165655	77	1115.055913	1632.14861	2513.32951	3.720453087	53.87679497	78.8614589	121.4379809	517	0	0	4.7449E-05	0.000210962	0	0	7.55419E-05	0.000307947
GRMZM2G165747	x	GRMZM2G165747	1933.216667	1253.866664	157.1768888	144.5897216	46.86896775	30.39878419	3.810601604	3.505437912	94	0.00025243	0.000307602	8.51239E-05	0	0.000726121	0.000924236	0.000263362	0
GRMZM2G165926	x	GRMZM2G165926	875.5626984	724.4390671	611.7637332	603.4388722	19.37449317	16.03042225	13.53713708	13.35292416	295	8.79229E-05	0	0	0	7.32183E-05	0	0	0
GRMZM2G166089	x	GRMZM2G166089	1333.766667	1199.79222	590.7381853	562.6439853	32.77535439	29.48312937	14.51652216	13.82614851	244	2.22259E-05	0	0	0	7.16538E-05	0	0	0
GRMZM2G166299	x	GRMZM2G166299	2226.521429	474.6722006	232.5931426	250.3100614	85.94321202	18.32223712	8.978041491	9.661910457	13	0.000743882	0.000520543	0.000325093	0	0.001198879	0.000884596	0.000560531	0
GRMZM2G166441	x	GRMZM2G166441	1480	820.8685178	145.1653077	114.498791	63.95423301	35.47163274	6.27292967	4.947758349	330	0.000212761	5.19841E-05	0	0	0.000246956	6.02845E-05	0	0
GRMZM2G166659	x	GRMZM2G166659	2471.722222	1730.08846	368.2855742	509.0112275	92.75044921	64.92092049	13.81977802	19.10045537	264	0.000753625	0.000989825	0.000494458	0.000273053	0.000366092	0.000490643	0.000254913	0.000124854
GRMZM2G166694	x	GRMZM2G166694	1282.266667	941.5927968	698.5901815	809.3247781	31.39752319	23.05579833	17.10564736	19.81708965	244	3.78663E-05	0	0	0	7.16538E-05	0	0	0
GRMZM2G166713	x	GRMZM2G166713	8	42.27158686	67.23354271	106.615026	0.207654214	1.097234145	1.745166061	2.767382434	157	2.01355E-05	0	8.11583E-06	0	6.11483E-05	0	2.69956E-05	0
GRMZM2G166963	x	GRMZM2G166963	2099	731.7554428	93.413745	164.4538619	120.181023	41.89762634	5.348527601	9.416023515	178	0.000958536	0.000979615	0.00022938	0.000322851	0.000329358	0.000351877	8.2487E-05	0.000108026
GRMZM2G167103	x	GRMZM2G167103	1007.583333	370.1620039	106.2864026	190.8313182	60.7801762	22.32918219	6.411485847	11.51146587	440	0.000242818	0.000154653	0	0	0.000204213	0.000126598	0	0
GRMZM2G167356	x	GRMZM2G167356	1101.5	352.644049	273.2706163	398.7353557	43.1971509	13.82952174	10.71676083	15.63706884	663	0.000150352	0	0	0	0.000179134	0	0	0
GRMZM2G167463	x	GRMZM2G167463	457	141.0957021	114.5492571	247.5649534	19.43030185	5.998976109	4.870299	10.52573692	466	7.66793E-05	0	0	0	5.37403E-05	0	0	0
GRMZM2G167521	x	GRMZM2G167521	17.63333333	24.44897186	1.93089864	1.503072932	0.829824524	1.150568418	0.090868074	0.0707346	124	6.63049E-05	0	5.90612E-05	7.95831E-05	4.47994E-05	0	4.29624E-05	4.97879E-05
GRMZM2G167872	x	GRMZM2G167872	1259.5	952.8244173	550.3061123	63.65955945	51.75670293	39.15446631	22.61375941	2.615965786	315	1.44141E-05	0	0	0	1.9478E-05	0	0	0
GRMZM2G168119	x	GRMZM2G168119	954.5	193.6495668	36.79144705	81.78485069	41.77158784	8.474646297	1.610096556	3.579133656	671	0	1.8411E-05	0	0	0	3.01423E-05	0	0
GRMZM2G168143	x	GRMZM2G168143	527.4261905	2180.430471	5161.206329	6482.507252	21.48084261	88.80386414	210.2039353	264.0174503	158	0	0	0.000389335	0.000535761	0	0	0.000679235	0.000832571
GRMZM2G168762	x	GRMZM2G168762	1830.891667	1237.700639	965.3405983	821.6725012	94.51250987	63.89137922	49.83187398	42.41557913	29	0.00064394	0.000147977	8.37813E-05	4.25854E-05	0.000666788	0.000155734	9.41617E-05	4.27774E-05
GRMZM2G168976	x	GRMZM2G168976	3	25.13445705	82.45459056	107.7202267	0.152457666	1.277313553	4.190278144	5.474258118	194	0	0	0	3.14558E-05	0	0	0	4.32938E-05
GRMZM2G169005	x	GRMZM2G169005	6.5	1164.182352	2367.699224	2767.864595	0.332044106	59.4707521	120.9508574	141.3927886	194	0	0	0	3.64225E-05	0	0	0	4.32938E-05
GRMZM2G169080	x	GRMZM2G169080	356.5	29.70435833	5.740509469	7.073284384	9.864782595	0.821955223	0.158846782	0.195726263	579	5.44718E-05	6.90414E-06	0	0	0.000120349	1.50711E-05	0	0
GRMZM2G169182	x	GRMZM2G169182	846.0333333	1045.364918	954.8989591	1053.801485	20.89464768	25.81757811	23.58332294	26.02593762	222	2.12998E-05	1.8411E-05	0	0	3.58269E-05	3.01423E-05	0	0
GRMZM2G169184	x	GRMZM2G169184	521.3833333	318.0841705	176.4075955	162.3613486	25.8649757	15.77963624	8.751292725	8.054481353	185	0.000534074	0.000394007	0	0	0.000369221	0.000290363	0	0
GRMZM2G169890	x	GRMZM2G169890	1677.533333	1058.598591	520.2119263	685.7401849	112.5578803	71.0290586	34.90479179	46.01128342	657	0.000408956	0.000176746	0	0	0.000143308	6.02845E-05	0	0
GRMZM2G170336	x	GRMZM2G170336	1885.166667	299.8997716	47.14175958	66.75412137	142.8062348	22.71818082	3.571109816	5.05679678	644	0.000255297	0.000242366	0.000214267	0.000146321	0.000438958	0.000435157	0.000391461	0.000244682
GRMZM2G170457	x	GRMZM2G170457	1080	703.1935598	674.2489304	848.794126	95.13358362	61.94196604	59.39233056	74.76743237	254	0.000219084	0.000315618	0.000320817	0	0.000107481	0.000150711	0.000162182	0
GRMZM2G170927	x	GRMZM2G170927	575.4761905	567.7626311	169.81595	361.4532526	13.69573297	13.51215831	4.04144245	8.602210329	17	0	1.58646E-05	8.01178E-06	1.45555E-05	0	2.8132E-05	1.45361E-05	2.39655E-05
GRMZM2G171110	x	GRMZM2G171110	483.8333333	147.2841101	2.174435405	1.326240822	18.8132549	5.726958677	0.084550205	0.051569218	161	1.2534E-05	0	0	0	1.9478E-05	0	0	0
GRMZM2G171181	x	GRMZM2G171181	12044.28016	2081.340684	172.8191559	431.7398058	967.8753696	167.2560217	13.88770455	34.69450383	35	0.000356496	0.000247019	5.01323E-05	0	0.000197846	0.000142001	2.96445E-05	0
GRMZM2G171383	x	GRMZM2G171383	682.85	138.6584214	54.64791062	69.05293879	29.56331228	6.003078586	2.365926993	2.989578375	133	3.76984E-05	5.63355E-05	0	0	3.31126E-05	5.23574E-05	0	0
GRMZM2G171387	x	GRMZM2G171387	4521.863492	1399.154163	1141.44895	1510.49567	309.1406314	95.65423684	78.03602424	103.2661835	36	0	0	0	3.46013E-05	0	0	0	1.29881E-05
GRMZM2G171604	x	GRMZM2G171604	2043	1012.233134	550.8279768	413.3450562	77.63805455	38.46686798	20.9325563	15.70793246	443	0.0007102	8.93123E-05	1.14454E-05	0	0.001169671	0.000154616	2.07658E-05	0
GRMZM2G171628	x	GRMZM2G171628	3330.5	1093.348882	689.6439331	781.1558441	206.8992969	67.9216679	42.84246956	48.52742679	614	0.000731958	0.00054393	7.84827E-05	2.47152E-05	0.000347475	0.00028132	4.15317E-05	1.08234E-05
GRMZM2G171664	x	GRMZM2G171664	1533.833333	897.4143643	977.8870902	1272.749109	82.91580564	48.51233404	52.86252043	68.80214131	231	0	0.000137008	0	0	0	0.000148587	0	0
GRMZM2G172258	x	GRMZM2G172258	1015.133333	440.6146487	204.4491145	337.6903852	26.65164806	11.56804349	5.367675034	8.865835659	570	9.58491E-05	0	0	0	0.000107481	0	0	0
GRMZM2G172342	x	GRMZM2G172342	7645.216667	1724.661702	261.3845312	654.0725014	582.3552087	131.3717805	19.91031122	49.82233266	139	0.001301912	0.001009973	0.000349265	0.000249522	0.000624766	0.000493548	0.000178079	0.000119827
GRMZM2G172399	x	GRMZM2G172399	713.625	429.199416	181.4653323	125.3518617	45.10713211	27.12903102	11.47014289	7.92329723	586	0.000374478	0	0	0	0.000182264	0	0	0
GRMZM2G172932	x	GRMZM2G172932	5741.756349	577.1603974	95.46330571	31.24244451	210.2890355	21.13821903	3.496297172	1.144239345	92	0.000546358	3.67875E-06	5.63746E-05	0	0.000858189	6.25156E-06	9.32992E-05	0
GRMZM2G172956	x	GRMZM2G172956	521	24.75363195	5.740509469	39.93458475	17.38545577	0.826013769	0.191557339	1.332593008	176	4.77467E-05	0	0	0	0.000103233	0	0	0
GRMZM2G173128	x	GRMZM2G173128	1672	915.1227317	170.6496906	82.66901123	123.5259005	67.60846858	12.60745017	6.107514385	252	0	0.000141019	0.000106824	0	0	9.37734E-05	7.26805E-05	0
GRMZM2G173209	x	GRMZM2G173209	798.4666667	156.8047377	34.69529132	21.48510132	41.71917787	8.192909007	1.812798318	1.122577561	358	7.75362E-05	0.000201293	2.28166E-05	2.26418E-05	9.51996E-05	0.000258438	2.88555E-05	2.79597E-05
GRMZM2G173277	x	GRMZM2G173277	1927.5	1687.436048	1206.289785	1522.524464	145.691833	127.5463818	91.17850581	115.0813903	708	0	0.00019325	0.000113696	0	0	0.000122242	7.48265E-05	0
GRMZM2G173649	x	GRMZM2G173649	523.3531746	94.93833904	78.06388774	205.1017397	15.99570035	2.901683408	2.385934809	6.268703676	187	0.001161253	0.000468892	0.000315922	0.000291109	0.000322857	0.000131062	8.87863E-05	7.9885E-05
GRMZM2G173878	x	GRMZM2G173878	273	303.136785	281.7198511	259.0590405	13.51381237	15.00561771	13.94545498	12.82371893	167	0	7.37418E-05	0	0	0	8.2165E-05	0	0
GRMZM2G174644	x	GRMZM2G174644	1305.986905	593.0943012	406.7755659	371.5744348	44.7984076	20.34452271	13.953354	12.74587281	27	1.00272E-05	0	0	0	1.55824E-05	0	0	0
GRMZM2G174776	x	GRMZM2G174776	306	118.8174333	41.48822753	53.04963288	16.99637994	6.599562876	2.304410712	2.946574235	169	7.78667E-05	0	0	0	6.40348E-05	0	0	0
GRMZM2G174807	x	GRMZM2G174807	23687.25	10934.34567	9429.021643	11362.37667	1172.545978	541.2626221	466.7473601	562.4506462	141	0	0	0.000168738	0.0001913	0	0	8.92931E-05	9.18677E-05
GRMZM2G174906	x	GRMZM2G174906	737.2115079	163.9102995	91.92208233	150.3560623	51.79143628	11.51521611	6.457816541	10.56298815	119	0	0	0	1.24761E-05	0	0	0	1.19827E-05
GRMZM2G175755	x	GRMZM2G175755	811.3333333	3690.480904	2343.728248	1421.464913	56.94050718	259.0031074	164.4861239	99.76039411	219	0	0.000244433	0.0003993	0.000280896	0	0.000123916	0.000203714	0.00012653
GRMZM2G176216	x	GRMZM2G176216	15.77539683	29.85351484	30.23583494	62.48418729	0.146234413	0.276735429	0.280279452	0.579214491	30	0	0	0	1.31815E-05	0	0	0	1.73175E-05
GRMZM2G176307	x	GRMZM2G176307	4376.866667	1915.43604	257.9750164	88.88760706	149.3167589	65.34507975	8.80081489	3.032399751	156	0.000652605	0.000650083	8.10409E-05	0	0.001033083	0.001040348	0.00013096	0
GRMZM2G176358	x	GRMZM2G176358	425.3333333	525.5386474	357.3902032	256.8486392	31.62730249	39.07845558	26.57512867	19.09897243	36	0	0	0	2.5951E-05	0	0	0	1.29881E-05
GRMZM2G176707	x	GRMZM2G176707	1347.433333	1306.991767	304.5514228	419.6373321	43.5665386	42.25894214	9.847055876	13.56812659	310	0.000301001	0	0	5.76689E-06	0.000374055	0	0	6.49407E-06
GRMZM2G176918	x	GRMZM2G176918	912	413.0048284	265.1071646	393.0093636	23.97143091	10.85561043	6.96819965	10.33004036	399	5.55972E-05	0	0	0	5.25906E-05	0	0	0
GRMZM2G177077	x	GRMZM2G177077	672	691.1975689	339.4728554	426.6074644	17.08157575	17.56955898	8.629064427	10.84394006	694	2.01127E-05	4.91926E-06	0	0	5.8434E-05	1.56289E-05	0	0
GRMZM2G177098	x	GRMZM2G177098	2759	1308.991099	1114.702566	384.1677581	164.9819284	78.27469218	66.65667958	22.97235867	139	0.001301912	0.001009973	0.000349265	0.000249522	0.000624766	0.000493548	0.000178079	0.000119827
GRMZM2G177445	x	GRMZM2G177445	273.5	10.28227788	1.565593492	0.884160548	8.711880095	0.327524578	0.049869334	0.028163439	201	6.66231E-05	2.94577E-05	0	0	0.000138262	6.02845E-05	0	0
GRMZM2G177599	x	GRMZM2G177599	287	122.2448593	52.96924647	77.36404795	34.23451008	14.58185668	6.318383979	9.228293655	593	4.8047E-05	0.000211528	9.15632E-05	0	1.9478E-05	9.37734E-05	4.15317E-05	0
GRMZM2G177720	x	GRMZM2G177720	4950.25	2255.05587	355.6506549	530.4963288	318.166266	144.938681	22.85865176	34.09646706	106	0.001134035	0.000731165	0.000498079	8.49306E-05	0.000850953	0.000576712	0.000403565	5.84466E-05
GRMZM2G178341	x	GRMZM2G178341	5521	2095.109325	252.0605522	606.9762162	396.3788864	150.4178774	18.0966276	43.57771357	103	0.001357808	0.002362727	0.000370831	5.82219E-05	0.000917413	0.001731687	0.000280339	3.99425E-05
GRMZM2G178693	x	GRMZM2G178693	565.8785714	427.5877098	967.1478646	3921.734108	31.40561538	23.73063027	53.67560354	217.6517706	44	0	2.41017E-05	3.44642E-05	6.29115E-06	0	1.80854E-05	2.66359E-05	4.32938E-06
GRMZM2G178807	x	GRMZM2G178807	990.85	244.2040998	35.50418129	101.1037587	46.88630423	11.5555611	1.68003214	4.78415662	83	0.000198464	0	0	8.14149E-06	0.000236457	0	0	8.65876E-06
GRMZM2G178960	x	GRMZM2G178960	252.0833333	1019.011821	1954.139005	1745.657114	12.26631576	49.58487573	95.08794475	84.94326493	257	0	0.000154694	0.000222265	0.000326802	0	0.000124473	0.000174711	0.00023721
GRMZM2G178968	x	GRMZM2G178968	4687	1466.557487	287.0254735	702.7602755	275.9489852	86.3441541	16.89873867	41.37529014	248	0.00055988	0.000301566	0.000115165	8.95721E-05	0.000497181	0.000274627	0.000108121	7.9885E-05
GRMZM2G179005	x	GRMZM2G179005	3905.77381	65.32374663	9.335368915	13.90412633	297.512526	4.975872595	0.711098318	1.059111958	5	0.000356496	6.62797E-05	3.68576E-05	6.55424E-05	0.000148384	2.7128E-05	1.55376E-05	2.5306E-05
GRMZM2G179688	x	GRMZM2G179688	939.5888889	379.1685176	259.9407061	342.8086924	65.74021021	26.52928142	18.18726984	23.98529375	497	0.00095179	0.000553265	0.000623205	0.000432517	0.00026174	0.00016176	0.000187608	0.000108234
GRMZM2G180335	x	GRMZM2G180335	476.3928571	300.8926371	191.6858	239.6180342	10.65835371	6.731881274	4.288592967	5.360982486	705	1.94036E-05	0	0	0	6.8173E-05	0	0	0
GRMZM2G180724	x	GRMZM2G180724	2846.6	1062.971732	164.3844174	439.3786723	164.3554794	61.3732975	9.491140209	25.36861249	72	8.11596E-05	8.35272E-05	3.64525E-05	0	7.32183E-05	7.64712E-05	3.32949E-05	0
GRMZM2G180930	x	GRMZM2G180930	556.5	193.0783292	192.5679995	316.9715564	24.19985621	8.39616856	8.373976457	13.78376656	335	0	0	0	1.53215E-05	0	0	0	1.99712E-05
GRMZM2G181151	x	GRMZM2G181151	3247.808333	2266.347335	1794.226677	995.1890088	99.22146616	69.23755418	54.81413409	30.40330661	404	0.000492551	0.000605798	0.000183707	0.000175986	0.000812873	0.001025384	0.000321503	0.000273031
GRMZM2G181153	x	GRMZM2G181153	3198.038889	64.07382422	21.18914821	30.65335499	201.586733	4.038860484	1.335647036	1.932218432	2	0.001867657	0.001591009	0.000483243	0.000550343	0.00076525	0.000696048	0.000212952	0.000216079
GRMZM2G181194	x	GRMZM2G181194	558.2095238	373.2725289	70.846626	135.8512682	29.41198625	19.66768036	3.732899388	7.15798542	18	0.00041031	0	0	0	0.00039649	0	0	0
GRMZM2G181336	x	GRMZM2G181336	2921.75	522.3016341	88.02114522	316.4557961	117.4642456	20.99829466	3.538748154	12.7225948	139	0.000616662	0.000248546	0.000305607	0.000218332	0.000342335	0.000146912	0.000178079	0.000119827
GRMZM2G302712	x	GRMZM2G302712	1620.416667	450.8969265	90.32604671	206.2304478	135.4439428	37.68861355	7.549981531	17.23795216	687	0.001067332	0.000374055	0	0	0.00059044	0.000211328	0	0
GRMZM2G303374	x	GRMZM2G303374	6153.166667	2157.755056	545.5223543	759.6412708	220.8825712	77.4577564	19.58282406	27.26913249	162	0.000959961	0.001535937	0.000772252	0.000461785	0.000263305	0.000441409	0.00022627	0.000124003
GRMZM2G304575	x	GRMZM2G304575	3704.165873	258.2012359	106.7879724	147.9961957	275.7359733	19.22035122	7.949235133	11.01675153	3	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G305027	x	GRMZM2G305027	4523.866667	1760.059397	2750.138923	3118.227949	282.3105975	109.8360002	171.6216281	194.5921178	3	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G305046	x	GRMZM2G305046	16443	604.7502696	126.0302761	141.3183276	1301.565521	47.86973787	9.976078693	11.18622287	343	0.002932428	0.001044643	0.000923452	0.00125052	0.001201666	0.000445318	0.000405711	0.00048066
GRMZM2G305154	x	GRMZM2G305154	4899.833333	1727.04186	215.0081729	466.6894092	219.176908	77.25317765	9.617638668	20.87571857	390	0.00068467	0	0	0	0.000185041	0	0	0
GRMZM2G305167	x	GRMZM2G305167	101.7797619	340.8262298	821.4203099	777.9476044	4.938588958	16.53767531	39.8572093	37.74781329	51	0	9.46853E-05	0	0	0	4.52134E-05	0	0
GRMZM2G305216	x	GRMZM2G305216	189.6666667	124.3393973	123.3339762	229.7343823	7.304674454	4.788710822	4.749988812	8.847811284	173	0	2.3256E-05	0	0	0	3.01423E-05	0	0
GRMZM2G306258	x	GRMZM2G306258	4211.066667	187.6896539	60.458002	72.35380484	344.0335723	15.33377341	4.939266948	5.911124168	3	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G307252	x	GRMZM2G307252	1627.166667	282.7626418	97.50168355	121.7194355	56.49252008	9.817048583	3.38509627	4.225896334	396	0	8.28496E-05	0	0	0	9.04268E-05	0	0
GRMZM2G311376	x	GRMZM2G311376	157.8333333	423.8583439	283.2854446	291.1835404	4.484841879	12.04395556	8.049569752	8.273994532	667	0	1.8131E-05	0	9.8861E-06	0	4.68867E-05	0	2.16469E-05
GRMZM2G313678	x	GRMZM2G313678	262.4166667	58.74227273	21.43993309	69.46554705	8.585722031	1.921923754	0.701469568	2.272766761	173	0	1.57809E-05	0	0	0	3.01423E-05	0	0
GRMZM2G314647	x	GRMZM2G314647	1344.666667	533.1551496	212.5728052	137.9290455	36.0893764	14.30929861	5.705220607	3.701864083	648	4.99225E-05	5.03639E-06	0	0	0.000142956	1.56289E-05	0	0
GRMZM2G315088	x	GRMZM2G315088	425.8388889	109.9727702	16.81853305	53.78397734	30.28816046	7.821908702	1.196232756	3.825432055	603	7.20705E-05	0.000132205	3.94903E-05	0	3.8956E-05	7.81445E-05	2.21966E-05	0
GRMZM2G316967	x	GRMZM2G316967	976.7	776.292939	767.8975144	836.0622141	17.64108869	14.02135004	13.86971246	15.1008986	64	4.97038E-06	0	0	0	1.9478E-05	0	0	0
GRMZM2G318346	x	GRMZM2G318346	1103	544.9607279	278.4147093	368.2528682	76.24192128	37.66895097	19.24467121	25.45449337	254	0.000425	0.000738674	0.000320817	0	0.000204871	0.000369516	0.000162182	0
GRMZM2G318942	x	GRMZM2G318942	90.39920635	67.63272552	35.52447602	26.77322345	5.313183439	3.975091063	2.087939323	1.573587349	66	7.66793E-05	0.000101534	3.77722E-05	2.42591E-05	6.44884E-05	8.55139E-05	3.25795E-05	1.99712E-05
GRMZM2G319537	x	GRMZM2G319537	71.73888889	17.82034818	16.28196522	46.00511879	17.85871751	4.436207043	4.053241163	11.45253897	26	0.000144141	0.000395983	8.79006E-05	0.000228369	4.8695E-05	0.000141778	3.32254E-05	7.14348E-05
GRMZM2G320135	x	GRMZM2G320135	410.3166667	90.57925166	48.9421921	125.4623818	17.74189336	3.916602844	2.116236613	5.424932446	350	0.000198194	0	0	0	0.000107129	0	0	0
GRMZM2G320497	x	GRMZM2G320497	914.3333333	361.7838515	171.3455099	222.5137379	38.25921931	15.13842624	7.169754403	9.310829639	642	0.000197843	0.00018478	0	0	0.000300907	0.000277309	0	0
GRMZM2G320689	x	GRMZM2G320689	772.5166667	28.02872786	7.932340358	9.50472589	12.68285711	0.460163988	0.130229862	0.156044634	284	1.23549E-05	0	0	0	5.8434E-05	0	0	0
GRMZM2G321404	x	GRMZM2G321404	512	78.83079712	56.10043345	215.7351737	27.16469895	4.182450922	2.97646755	11.44605673	466	6.97085E-05	0	0	0	5.37403E-05	0	0	0
GRMZM2G323182	x	GRMZM2G323182	286.4472222	79.09828141	48.47065025	72.5853707	12.58382211	3.474841524	2.129348769	3.188724909	32	1.25816E-05	0	0	0	2.60175E-05	0	0	0
GRMZM2G323719	x	GRMZM2G323719	77.5	18.27960513	2.609322486	0	3.892425499	0.918090337	0.131052818	0	229	1.44141E-05	0	0	0	1.9478E-05	0	0	0
GRMZM2G323838	x	GRMZM2G323838	361.1	146.336581	64.91414497	88.85813507	12.67772616	5.137676821	2.279046673	3.119687353	662	0.000120281	0	0	0	0.000143308	0	0	0
GRMZM2G324314	x	GRMZM2G324314	3424.136905	1599.265516	329.0747053	553.4571361	111.2360228	51.95351131	10.69027392	17.97952954	19	0.000113357	7.43097E-05	2.49524E-05	7.27773E-06	0.000185878	0.000125257	4.32486E-05	1.19827E-05
GRMZM2G325131	x	GRMZM2G325131	404.75	272.6707765	407.9501752	765.5798824	18.86661894	12.71000775	19.01578876	35.68598865	133	4.45527E-05	6.65783E-05	0	0	3.31126E-05	5.23574E-05	0	0
GRMZM2G326066	x	GRMZM2G326066	2802.416667	578.8541624	96.76237554	229.9554225	226.7930391	46.84531614	7.830753179	18.60975555	687	0.001219808	0.000427492	0	0	0.00059044	0.000211328	0	0
GRMZM2G326111	x	GRMZM2G326111	16929.03333	3187.506144	7431.037322	20762.32954	961.2835125	180.9965781	421.9575636	1178.950072	152	0.006281352	0.002483821	0.001444931	0.000671724	0.004307134	0.001795105	0.001055232	0.000437828
GRMZM2G327032	x	GRMZM2G327032	246.5	10.28227788	1.043728994	0	5.806109182	0.242190783	0.024584197	0	559	1.22673E-05	0	0	0	3.8956E-05	0	0	0
GRMZM2G327564	x	GRMZM2G327564	4910.199603	1139.143554	141.5400061	388.2152486	350.6943577	81.3594659	10.10901502	27.72695782	603	0.001937276	0.000902262	4.51317E-05	0	0.000948959	0.000436838	2.21966E-05	0
GRMZM2G328168	x	GRMZM2G328168	1052.083333	303.136785	134.6410403	231.1343033	33.62144575	9.68734762	4.302726115	7.386363033	148	4.72939E-05	0.000155939	0.000107492	5.84829E-05	7.47829E-05	0.000254978	0.000180156	8.8725E-05
GRMZM2G330019	x	GRMZM2G330019	4589.533333	2138.161604	1340.522032	1966.564627	114.0042538	53.11204878	33.29863908	48.84957068	655	7.52601E-05	0	0	0	0.000162786	0	0	0
GRMZM2G330095	x	GRMZM2G330095	71.08611111	15.51907647	14.93692161	100.566596	3.544379715	0.773786876	0.74476042	5.014287564	26	0	0	8.79006E-05	0	0	0	3.32254E-05	0
GRMZM2G332838	x	GRMZM2G332838	5983.461111	471.4043585	149.0329034	210.4965225	241.6867618	19.0411855	6.019806792	8.50247406	2	0.000861996	0.000734312	0.000223035	0.000254004	0.00076525	0.000696048	0.000212952	0.000216079
GRMZM2G333916	x	GRMZM2G333916	658.5	78.0691469	18.61316707	17.68321096	8.998398331	1.066814398	0.25434881	0.241640966	676	2.0507E-05	0	0	0	0.000120349	0	0	0
GRMZM2G334041	x	GRMZM2G334041	638.5	79.21162222	20.70062506	18.56737151	8.725098458	1.082426316	0.28287391	0.253723014	676	2.0507E-05	0	0	0	0.000120349	0	0	0
GRMZM2G334899	x	GRMZM2G334899	350.7690476	253.6132001	50.15117818	42.19971987	12.39737411	8.963555199	1.77251363	1.491481982	92	3.7602E-06	3.67875E-06	0	0	5.8434E-06	6.25156E-06	0	0
GRMZM2G335564	x	GRMZM2G335564	4.038888889	13.70970385	15.12288761	24.87719028	0.097300952	0.330280745	0.364325783	0.599316881	48	0	0	0	0.00038391	0	0	0	0.000504373
GRMZM2G336337	x	GRMZM2G336337	16.83333333	1487.69328	3.131186983	0	0.563359831	49.78851302	0.104791186	0	494	0	0.000116411	0	0	0	0.000136198	0	0
GRMZM2G336875	x	GRMZM2G336875	6806.25	2261.682227	470.2434007	827.4121768	334.5071688	111.1550293	23.11108005	40.66487489	41	0.000800014	0.000554678	0.000280474	0.000262765	0.000554441	0.000392291	0.000202925	0.000177758
GRMZM2G337845	x	GRMZM2G337845	29.31507937	30.63964666	19.17934863	39.30163807	0.854547476	0.893159196	0.55908646	1.145660061	57	0	3.33992E-06	2.1686E-05	0	0	9.37734E-06	6.22975E-05	0
GRMZM2G338696	x	GRMZM2G338696	93	73.68965817	65.14608472	88.85813507	2.997094606	2.374783624	2.099451388	2.863615455	616	0.000441535	0.000220932	0.000157961	3.63887E-05	0.000245743	0.000120569	8.87863E-05	1.99712E-05
GRMZM2G339260	x	GRMZM2G339260	924.7690476	507.4236131	243.8548542	195.4447417	20.09444999	11.02588635	5.298759929	4.24684909	553	5.75095E-05	8.8373E-05	1.18471E-05	0	0.000161221	0.000241138	3.32949E-05	0
GRMZM2G340251	x	GRMZM2G340251	48751.91667	14701.2201	4549.1798	8190.421236	1264.964733	381.4521813	118.0374517	212.51665	484	0.004130951	0.002393963	0.00163506	0.001106306	0.009681101	0.005766142	0.004020833	0.002406318
GRMZM2G342515	x	GRMZM2G342515	3871.686111	151.797341	102.8416827	143.7238057	229.1250774	8.983315407	6.086136076	8.505526314	3	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G343024	x	GRMZM2G343024	416	412.4335907	261.1931809	174.6217082	16.2584509	16.11906558	10.20816468	6.824707858	1	3.63399E-06	0	0	0	5.53049E-06	0	0	0
GRMZM2G344279	x	GRMZM2G344279	1033.7	498.6714361	81.12383609	96.22613961	62.96368253	30.37456708	4.941332554	5.861228698	83	0	0	0	1.97722E-05	0	0	0	8.65876E-06
